shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
550124,39.762450,-86.064131,110004
550124,39.762639,-86.064626,110005
550124,39.762663,-86.064692,110006
550124,39.762698,-86.064793,110007
550124,39.762720,-86.064861,110008
550124,39.762740,-86.064930,110009
550124,39.762759,-86.064999,110010
550124,39.762777,-86.065069,110011
550124,39.762793,-86.065139,110012
550124,39.763057,-86.066337,110013
550124,39.763120,-86.066630,110014
550124,39.763120,-86.066630,120001
550124,39.763146,-86.066755,120002
550124,39.763180,-86.066913,120003
550124,39.763890,-86.070050,120004
550124,39.763890,-86.070050,130001
550124,39.763935,-86.070250,130002
550124,39.764896,-86.070255,130003
550124,39.764896,-86.070255,140001
550124,39.764962,-86.070256,140002
550124,39.765948,-86.070263,140003
550124,39.765948,-86.070263,150001
550124,39.766077,-86.070264,150002
550124,39.766080,-86.070245,150003
550124,39.766087,-86.070208,150004
550124,39.766092,-86.070190,150005
550124,39.766097,-86.070172,150006
550124,39.766112,-86.070139,150007
550124,39.766128,-86.070108,150008
550124,39.766146,-86.070078,150009
550124,39.766165,-86.070050,150010
550124,39.766187,-86.070025,150011
550124,39.766210,-86.070002,150012
550124,39.766234,-86.069981,150013
550124,39.766260,-86.069963,150014
550124,39.766286,-86.069947,150015
550124,39.766314,-86.069935,150016
550124,39.766342,-86.069925,150017
550124,39.766370,-86.069918,150018
550124,39.766399,-86.069914,150019
550124,39.766428,-86.069913,150020
550124,39.766476,-86.069918,150021
550124,39.766522,-86.069931,150022
550124,39.766567,-86.069953,150023
550124,39.766609,-86.069981,150024
550124,39.766648,-86.070017,150025
550124,39.766683,-86.070059,150026
550124,39.766713,-86.070107,150027
550124,39.766739,-86.070159,150028
550124,39.766748,-86.070185,150029
550124,39.766754,-86.070213,150030
550124,39.766758,-86.070242,150031
550124,39.766759,-86.070271,150032
550124,39.766756,-86.070305,150033
550124,39.766749,-86.070338,150034
550124,39.766738,-86.070369,150035
550124,39.766712,-86.070421,150036
550124,39.766681,-86.070469,150037
550124,39.766646,-86.070511,150038
550124,39.766607,-86.070547,150039
550124,39.766565,-86.070576,150040
550124,39.766520,-86.070597,150041
550124,39.766473,-86.070611,150042
550124,39.766426,-86.070617,150043
550124,39.766418,-86.070652,150044
550124,39.766409,-86.070686,150045
550124,39.766400,-86.070721,150046
550124,39.766379,-86.070788,150047
550124,39.766374,-86.070805,150048
550124,39.766374,-86.070805,160001
550124,39.766368,-86.070822,160002
550124,39.766356,-86.070854,160003
550124,39.766343,-86.070887,160004
550124,39.766330,-86.070919,160005
550124,39.766316,-86.070951,160006
550124,39.766302,-86.070981,160007
550124,39.766286,-86.071012,160008
550124,39.766271,-86.071042,160009
550124,39.766237,-86.071100,160010
550124,39.766220,-86.071129,160011
550124,39.766201,-86.071156,160012
550124,39.766183,-86.071183,160013
550124,39.766163,-86.071210,160014
550124,39.766158,-86.072645,160015
550124,39.766159,-86.072671,160016
550124,39.766161,-86.072698,160017
550124,39.766163,-86.072723,160018
550124,39.766167,-86.072749,160019
550124,39.766171,-86.072775,160020
550124,39.766176,-86.072800,160021
550124,39.766182,-86.072825,160022
550124,39.766189,-86.072850,160023
550124,39.766196,-86.072874,160024
550124,39.766208,-86.072907,160025
550124,39.766220,-86.072939,160026
550124,39.766233,-86.072971,160027
550124,39.766246,-86.073003,160028
550124,39.766260,-86.073034,160029
550124,39.766290,-86.073095,160030
550124,39.766323,-86.073153,160031
550124,39.766340,-86.073182,160032
550124,39.766358,-86.073210,160033
550124,39.766376,-86.073237,160034
550124,39.766394,-86.073264,160035
550124,39.766414,-86.073290,160036
550124,39.766434,-86.073315,160037
550124,39.766454,-86.073340,160038
550124,39.766496,-86.073387,160039
550124,39.766518,-86.073410,160040
550124,39.766535,-86.073427,160041
550124,39.766535,-86.073427,170001
550124,39.766540,-86.073432,170002
550124,39.766563,-86.073453,170003
550124,39.766609,-86.073493,170004
550124,39.766633,-86.073511,170005
550124,39.766657,-86.073529,170006
550124,39.766681,-86.073546,170007
550124,39.766706,-86.073562,170008
550124,39.766718,-86.073634,170009
550124,39.766723,-86.073669,170010
550124,39.766731,-86.073741,170011
550124,39.766737,-86.073813,170012
550124,39.766742,-86.073886,170013
550124,39.766743,-86.073922,170014
550124,39.766744,-86.073995,170015
550124,39.766743,-86.074067,170016
550124,39.766740,-86.074140,170017
550124,39.766738,-86.074176,170018
550124,39.766732,-86.074248,170019
550124,39.766728,-86.074284,170020
550124,39.766719,-86.074356,170021
550124,39.766708,-86.074427,170022
550124,39.766694,-86.074498,170023
550124,39.766684,-86.074544,170024
550124,39.766672,-86.074590,170025
550124,39.766663,-86.074619,170026
550124,39.766643,-86.074683,170027
550124,39.766632,-86.074718,170028
550124,39.766622,-86.074753,170029
550124,39.766613,-86.074788,170030
550124,39.766605,-86.074824,170031
550124,39.766597,-86.074860,170032
550124,39.766590,-86.074896,170033
550124,39.766578,-86.074968,170034
550124,39.766574,-86.075005,170035
550124,39.766569,-86.075042,170036
550124,39.766566,-86.075079,170037
550124,39.766561,-86.075152,170038
550124,39.766560,-86.075190,170039
550124,39.766560,-86.075264,170040
550124,39.766560,-86.075301,170041
550124,39.766564,-86.075375,170042
550124,39.766570,-86.075449,170043
550124,39.766571,-86.075486,170044
550124,39.766572,-86.075522,170045
550124,39.766572,-86.075559,170046
550124,39.766571,-86.075596,170047
550124,39.766566,-86.075669,170048
550124,39.766557,-86.075742,170049
550124,39.766551,-86.075777,170050
550124,39.766544,-86.075813,170051
550124,39.766536,-86.075849,170052
550124,39.766527,-86.075884,170053
550124,39.766472,-86.076092,170054
550124,39.766472,-86.076092,180001
550124,39.766440,-86.076210,180002
550124,39.766384,-86.076426,180003
550124,39.765906,-86.078041,180004
550124,39.765906,-86.078041,190001
550124,39.765829,-86.078304,190002
550124,39.765814,-86.078354,190003
550124,39.765808,-86.078379,190004
550124,39.765804,-86.078404,190005
550124,39.765803,-86.078431,190006
550124,39.765803,-86.079229,190007
550124,39.765801,-86.079354,190008
550124,39.765800,-86.079479,190009
550124,39.765804,-86.079674,190010
550124,39.765807,-86.079744,190011
550124,39.765815,-86.079813,190012
550124,39.765827,-86.079881,190013
550124,39.765844,-86.079947,190014
550124,39.765883,-86.080083,190015
550124,39.765900,-86.080154,190016
550124,39.765914,-86.080227,190017
550124,39.765923,-86.080301,190018
550124,39.765926,-86.080342,190019
550124,39.765926,-86.080342,200001
550124,39.765928,-86.080376,200002
550124,39.765930,-86.080440,200003
550124,39.765971,-86.081585,200004
550124,39.765992,-86.081991,200005
550124,39.765995,-86.082062,200006
550124,39.766001,-86.082149,200007
550124,39.766014,-86.082235,200008
550124,39.766033,-86.082319,200009
550124,39.766060,-86.082407,200010
550124,39.766081,-86.082498,200011
550124,39.766095,-86.082591,200012
550124,39.766103,-86.082685,200013
550124,39.766104,-86.082780,200014
550124,39.766102,-86.082889,200015
550124,39.766101,-86.083032,200016
550124,39.764995,-86.083022,200017
550124,39.764681,-86.083019,200018
550124,39.764333,-86.083016,200019
550124,39.764333,-86.083016,210001
550124,39.764188,-86.083015,210002
550124,39.763206,-86.083006,210003
550124,39.762541,-86.083000,210004
550124,39.762252,-86.082997,210005
550124,39.762252,-86.082997,220001
550124,39.762040,-86.082995,220002
550124,39.761541,-86.082991,220003
550124,39.760583,-86.082982,220004
550124,39.760583,-86.082982,230001
550124,39.760324,-86.082980,230002
550124,39.760312,-86.083770,230003
550124,39.760294,-86.084934,230004
550124,39.760252,-86.087570,230005
550124,39.760252,-86.087570,240001
550124,39.760250,-86.087730,240002
550124,39.760231,-86.088926,240003
550124,39.760216,-86.089939,240004
550124,39.760216,-86.089939,250001
550124,39.760213,-86.090117,250002
550124,39.760194,-86.091308,250003
550124,39.760177,-86.092424,250004
550124,39.760172,-86.092705,250005
550124,39.760172,-86.092705,260001
550124,39.760140,-86.094736,260002
550124,39.760131,-86.095359,260003
550124,39.760131,-86.095359,270001
550124,39.760129,-86.095486,270002
550124,39.760102,-86.097185,270003
550124,39.760098,-86.097440,270004
550124,39.760098,-86.097440,280001
550124,39.760062,-86.099711,280002
550124,39.760046,-86.100712,280003
550124,39.760046,-86.100712,290001
550124,39.760045,-86.100798,290002
550124,39.760035,-86.101422,290003
550124,39.760025,-86.102026,290004
550124,39.760018,-86.102580,290005
550124,39.760018,-86.102580,300001
550124,39.759997,-86.104255,300002
550124,39.759997,-86.104255,310001
550124,39.759992,-86.104614,310002
550124,39.759980,-86.105567,310003
550124,39.759967,-86.106572,310004
550124,39.759959,-86.107159,310005
550124,39.759949,-86.107990,310006
550124,39.759949,-86.107990,320001
550124,39.759930,-86.109408,320002
550124,39.759917,-86.110441,320003
550124,39.759917,-86.110441,330001
550124,39.759916,-86.110545,330002
550124,39.759902,-86.111606,330003
550124,39.759898,-86.111684,330004
550124,39.759889,-86.112541,330005
550124,39.759887,-86.112742,330006
550124,39.759887,-86.112742,340001
550124,39.759886,-86.112850,340002
550124,39.759873,-86.113898,340003
550124,39.759873,-86.113898,350001
550124,39.759871,-86.114017,350002
550124,39.759857,-86.115183,350003
550124,39.759850,-86.115676,350004
550124,39.759841,-86.116367,350005
550124,39.759837,-86.116715,350006
550124,39.759837,-86.116715,360001
550124,39.759826,-86.117580,360002
550124,39.759814,-86.118536,360003
550124,39.759814,-86.118536,370001
550124,39.759811,-86.118764,370002
550124,39.759797,-86.119852,370003
550124,39.759797,-86.119852,380001
550124,39.759796,-86.119962,380002
550124,39.759781,-86.121146,380003
550124,39.759781,-86.121146,390001
550124,39.759779,-86.121228,390002
550124,39.759769,-86.122500,390003
550124,39.759764,-86.123069,390004
550124,39.759763,-86.123211,390005
550124,39.759760,-86.123602,390006
550124,39.759759,-86.123798,390007
550124,39.759759,-86.123798,400001
550124,39.759758,-86.123940,400002
550124,39.759749,-86.125078,400003
550124,39.759745,-86.125530,400004
550124,39.759743,-86.125856,400005
550124,39.759743,-86.125856,410001
550124,39.759743,-86.125965,410002
550124,39.759738,-86.126480,410003
550124,39.759731,-86.127360,410004
550124,39.759731,-86.127360,420001
550124,39.759730,-86.127491,420002
550124,39.759722,-86.128504,420003
550124,39.759707,-86.130391,420004
550124,39.759707,-86.130391,430001
550124,39.759705,-86.130642,430002
550124,39.759693,-86.132225,430003
550124,39.759681,-86.133745,430004
550124,39.759681,-86.133745,440001
550124,39.759680,-86.133833,440002
550124,39.759668,-86.135349,440003
550124,39.759665,-86.135751,440004
550124,39.759665,-86.135751,450001
550124,39.759664,-86.135875,450002
550124,39.759657,-86.136861,450003
550124,39.759645,-86.138354,450004
550124,39.759645,-86.138354,460001
550124,39.759635,-86.139684,460002
550124,39.759635,-86.139684,470001
550124,39.759634,-86.139726,470002
550124,39.759635,-86.139841,470003
550124,39.759637,-86.139918,470004
550124,39.759657,-86.140460,470005
550124,39.759667,-86.140707,470006
550124,39.759667,-86.140794,470007
550124,39.759660,-86.140880,470008
550124,39.759647,-86.140962,470009
550124,39.759627,-86.141042,470010
550124,39.759602,-86.141119,470011
550124,39.759571,-86.141193,470012
550124,39.759534,-86.141262,470013
550124,39.759493,-86.141326,470014
550124,39.759447,-86.141385,470015
550124,39.759411,-86.141423,470016
550124,39.758974,-86.141858,470017
550124,39.758974,-86.141858,480001
550124,39.758899,-86.141933,480002
550124,39.759390,-86.142806,480003
550124,39.759800,-86.143537,480004
550124,39.759951,-86.143797,480005
550124,39.760047,-86.143962,480006
550124,39.760047,-86.143962,490001
550124,39.760116,-86.144082,490002
550124,39.760373,-86.144524,490003
550124,39.760709,-86.145110,490004
550124,39.761060,-86.145722,490005
550124,39.761060,-86.145722,500001
550124,39.761158,-86.145894,500002
550124,39.761178,-86.146733,500003
550124,39.761186,-86.147108,500004
550124,39.761209,-86.148137,500005
550124,39.761209,-86.148137,510001
550124,39.761211,-86.148235,510002
550124,39.761222,-86.148715,510003
550124,39.761228,-86.148970,510004
550124,39.761228,-86.149068,510005
550124,39.761225,-86.149165,510006
550124,39.761218,-86.149261,510007
550124,39.761330,-86.149248,510008
550124,39.761442,-86.149240,510009
550124,39.762129,-86.149216,510010
550124,39.762537,-86.149201,510011
550124,39.762568,-86.149199,510012
550124,39.762568,-86.149199,520001
550124,39.762633,-86.149197,520002
550124,39.762681,-86.149195,520003
550124,39.763974,-86.149147,520004
550124,39.763974,-86.149147,530001
550124,39.764030,-86.149145,530002
550124,39.765067,-86.149106,530003
550124,39.765346,-86.149103,530004
550124,39.766133,-86.149074,530005
550124,39.766759,-86.149051,530006
550124,39.766880,-86.149044,530007
550124,39.766880,-86.149202,530008
550124,39.766896,-86.149947,530009
550124,39.766916,-86.150851,530010
550124,39.766941,-86.151610,530011
550124,39.766954,-86.152650,530012
550124,39.766518,-86.152675,530013
550124,39.766233,-86.152695,530014
550124,39.766211,-86.152691,530015
550124,39.766214,-86.152817,530016
550130,39.766214,-86.152817,10001
550130,39.766255,-86.154500,10002
550130,39.766274,-86.154491,10003
550130,39.766541,-86.154489,10004
550130,39.766570,-86.154480,10005
550130,39.767002,-86.154476,10006
550130,39.767738,-86.154443,10007
550130,39.768439,-86.154421,10008
550130,39.768778,-86.154408,10009
550130,39.768778,-86.154408,20001
550130,39.769139,-86.154394,20002
550130,39.769832,-86.154366,20003
550130,39.769823,-86.153946,20004
550130,39.769823,-86.153946,30001
550130,39.769818,-86.153709,30002
550130,39.769812,-86.153461,30003
550130,39.769806,-86.153211,30004
550130,39.769792,-86.152554,30005
550130,39.769781,-86.152038,30006
550130,39.769781,-86.152038,40001
550130,39.769773,-86.151647,40002
550130,39.769752,-86.150745,40003
550130,39.769739,-86.150226,40004
550130,39.769730,-86.149840,40005
550130,39.769721,-86.149453,40006
550130,39.769713,-86.149100,40007
550130,39.769710,-86.148937,40008
550130,39.769650,-86.148937,40009
550130,39.769586,-86.148938,40010
550130,39.769014,-86.148961,40011
550130,39.768594,-86.148977,40012
550130,39.768594,-86.148977,50001
550130,39.768314,-86.148988,50002
550130,39.767847,-86.149005,50003
550130,39.767603,-86.149014,50004
550130,39.767001,-86.149037,50005
550130,39.766880,-86.149044,50006
550130,39.766759,-86.149051,50007
550130,39.766133,-86.149074,50008
550130,39.765346,-86.149103,50009
550130,39.765067,-86.149106,50010
550130,39.764030,-86.149145,50011
550130,39.763579,-86.149162,50012
550130,39.763579,-86.149162,60001
550130,39.762681,-86.149195,60002
550130,39.762633,-86.149197,60003
550130,39.762537,-86.149201,60004
550130,39.762129,-86.149216,60005
550130,39.761442,-86.149240,60006
550130,39.761330,-86.149248,60007
550130,39.761218,-86.149261,60008
550130,39.761225,-86.149165,60009
550130,39.761228,-86.149068,60010
550130,39.761228,-86.148970,60011
550130,39.761222,-86.148715,60012
550130,39.761211,-86.148235,60013
550130,39.761186,-86.147108,60014
550130,39.761178,-86.146733,60015
550130,39.761162,-86.146047,60016
550130,39.761162,-86.146047,70001
550130,39.761158,-86.145894,70002
550130,39.760709,-86.145110,70003
550130,39.760373,-86.144524,70004
550130,39.760224,-86.144267,70005
550130,39.760224,-86.144267,80001
550130,39.760116,-86.144082,80002
550130,39.759951,-86.143797,80003
550130,39.759800,-86.143537,80004
550130,39.759390,-86.142806,80005
550130,39.758899,-86.141933,80006
550130,39.759106,-86.141726,80007
550130,39.759106,-86.141726,90001
550130,39.759411,-86.141423,90002
550130,39.759447,-86.141385,90003
550130,39.759493,-86.141326,90004
550130,39.759534,-86.141262,90005
550130,39.759571,-86.141193,90006
550130,39.759602,-86.141119,90007
550130,39.759627,-86.141042,90008
550130,39.759647,-86.140962,90009
550130,39.759660,-86.140880,90010
550130,39.759667,-86.140794,90011
550130,39.759667,-86.140707,90012
550130,39.759657,-86.140460,90013
550130,39.759637,-86.139918,90014
550130,39.759635,-86.139841,90015
550130,39.759634,-86.139726,90016
550130,39.759646,-86.138223,90017
550130,39.759646,-86.138223,100001
550130,39.759657,-86.136861,100002
550130,39.759664,-86.135875,100003
550130,39.759668,-86.135360,100004
550130,39.759668,-86.135360,110001
550130,39.759668,-86.135349,110002
550130,39.759679,-86.133940,110003
550130,39.759679,-86.133940,120001
550130,39.759680,-86.133833,120002
550130,39.759693,-86.132225,120003
550130,39.759703,-86.130918,120004
550130,39.759703,-86.130918,130001
550130,39.759705,-86.130642,130002
550130,39.759722,-86.128504,130003
550130,39.759729,-86.127685,130004
550130,39.759729,-86.127685,140001
550130,39.759730,-86.127491,140002
550130,39.759738,-86.126480,140003
550130,39.759741,-86.126210,140004
550130,39.759741,-86.126210,150001
550130,39.759743,-86.125965,150002
550130,39.759745,-86.125530,150003
550130,39.759749,-86.125078,150004
550130,39.759758,-86.123940,150005
550130,39.759758,-86.123862,150006
550130,39.759758,-86.123862,160001
550130,39.759760,-86.123602,160002
550130,39.759763,-86.123211,160003
550130,39.759764,-86.123069,160004
550130,39.759769,-86.122500,160005
550130,39.759778,-86.121382,160006
550130,39.759778,-86.121382,170001
550130,39.759779,-86.121228,170002
550130,39.759794,-86.120098,170003
550130,39.759794,-86.120098,180001
550130,39.759796,-86.119962,180002
550130,39.759809,-86.118875,180003
550130,39.759809,-86.118875,190001
550130,39.759811,-86.118764,190002
550130,39.759826,-86.117580,190003
550130,39.759837,-86.116716,190004
550130,39.759837,-86.116716,200001
550130,39.759841,-86.116367,200002
550130,39.759850,-86.115676,200003
550130,39.759857,-86.115183,200004
550130,39.759869,-86.114159,200005
550130,39.759869,-86.114159,210001
550130,39.759871,-86.114017,210002
550130,39.759886,-86.112850,210003
550130,39.759889,-86.112541,210004
550130,39.759896,-86.111914,210005
550130,39.759896,-86.111914,220001
550130,39.759898,-86.111684,220002
550130,39.759902,-86.111606,220003
550130,39.759916,-86.110545,220004
550130,39.759928,-86.109574,220005
550130,39.759928,-86.109574,230001
550130,39.759930,-86.109408,230002
550130,39.759944,-86.108386,230003
550130,39.759944,-86.108386,240001
550130,39.759959,-86.107159,240002
550130,39.759967,-86.106572,240003
550130,39.759976,-86.105868,240004
550130,39.759976,-86.105868,250001
550130,39.759980,-86.105567,250002
550130,39.759992,-86.104614,250003
550130,39.760022,-86.102269,250004
550130,39.760022,-86.102269,260001
550130,39.760025,-86.102026,260002
550130,39.760035,-86.101422,260003
550130,39.760044,-86.100871,260004
550130,39.760044,-86.100871,270001
550130,39.760045,-86.100798,270002
550130,39.760062,-86.099711,270003
550130,39.760102,-86.097185,270004
550130,39.760109,-86.096709,270005
550130,39.760109,-86.096709,280001
550130,39.760129,-86.095486,280002
550130,39.760139,-86.094846,280003
550130,39.760139,-86.094846,290001
550130,39.760140,-86.094736,290002
550130,39.760175,-86.092535,290003
550130,39.760175,-86.092535,300001
550130,39.760177,-86.092424,300002
550130,39.760193,-86.091406,300003
550130,39.760193,-86.091406,310001
550130,39.760194,-86.091308,310002
550130,39.760211,-86.090207,310003
550130,39.760211,-86.090207,320001
550130,39.760213,-86.090117,320002
550130,39.760231,-86.088926,320003
550130,39.760247,-86.087942,320004
550130,39.760247,-86.087942,330001
550130,39.760250,-86.087730,330002
550130,39.760292,-86.085019,330003
550130,39.760292,-86.085019,340001
550130,39.760294,-86.084934,340002
550130,39.760312,-86.083770,340003
550130,39.760324,-86.082980,340004
550130,39.760698,-86.082983,340005
550130,39.760698,-86.082983,350001
550130,39.761541,-86.082991,350002
550130,39.761909,-86.082994,350003
550130,39.761909,-86.082994,360001
550130,39.762040,-86.082995,360002
550130,39.762541,-86.083000,360003
550130,39.763206,-86.083006,360004
550130,39.764163,-86.083015,360005
550130,39.764163,-86.083015,370001
550130,39.764188,-86.083015,370002
550130,39.764681,-86.083019,370003
550130,39.764995,-86.083022,370004
550130,39.766101,-86.083032,370005
550130,39.766102,-86.082889,370006
550130,39.766104,-86.082780,370007
550130,39.766103,-86.082685,370008
550130,39.766095,-86.082591,370009
550130,39.766081,-86.082498,370010
550130,39.766060,-86.082407,370011
550130,39.766033,-86.082319,370012
550130,39.766014,-86.082235,370013
550130,39.766001,-86.082149,370014
550130,39.765998,-86.082101,370015
550130,39.765998,-86.082101,380001
550130,39.765995,-86.082062,380002
550130,39.765992,-86.081991,380003
550130,39.765971,-86.081585,380004
550130,39.765930,-86.080440,380005
550130,39.765928,-86.080376,380006
550130,39.765923,-86.080301,380007
550130,39.765914,-86.080227,380008
550130,39.765900,-86.080154,380009
550130,39.765883,-86.080083,380010
550130,39.765844,-86.079947,380011
550130,39.765827,-86.079881,380012
550130,39.765815,-86.079813,380013
550130,39.765807,-86.079744,380014
550130,39.765804,-86.079674,380015
550130,39.765801,-86.079509,380016
550130,39.765801,-86.079509,390001
550130,39.765800,-86.079479,390002
550130,39.765801,-86.079354,390003
550130,39.765803,-86.079229,390004
550130,39.765803,-86.078431,390005
550130,39.765804,-86.078404,390006
550130,39.765808,-86.078379,390007
550130,39.765814,-86.078354,390008
550130,39.765829,-86.078304,390009
550130,39.766384,-86.076426,390010
550130,39.766413,-86.076314,390011
550130,39.766413,-86.076314,400001
550130,39.766440,-86.076210,400002
550130,39.766527,-86.075884,400003
550130,39.766536,-86.075849,400004
550130,39.766544,-86.075813,400005
550130,39.766551,-86.075777,400006
550130,39.766557,-86.075742,400007
550130,39.766566,-86.075669,400008
550130,39.766571,-86.075596,400009
550130,39.766572,-86.075559,400010
550130,39.766572,-86.075522,400011
550130,39.766571,-86.075486,400012
550130,39.766570,-86.075449,400013
550130,39.766564,-86.075375,400014
550130,39.766560,-86.075301,400015
550130,39.766560,-86.075264,400016
550130,39.766560,-86.075190,400017
550130,39.766561,-86.075152,400018
550130,39.766566,-86.075079,400019
550130,39.766569,-86.075042,400020
550130,39.766574,-86.075005,400021
550130,39.766578,-86.074968,400022
550130,39.766590,-86.074896,400023
550130,39.766597,-86.074860,400024
550130,39.766605,-86.074824,400025
550130,39.766613,-86.074788,400026
550130,39.766622,-86.074753,400027
550130,39.766632,-86.074718,400028
550130,39.766643,-86.074683,400029
550130,39.766663,-86.074619,400030
550130,39.766672,-86.074590,400031
550130,39.766684,-86.074544,400032
550130,39.766694,-86.074498,400033
550130,39.766708,-86.074427,400034
550130,39.766719,-86.074356,400035
550130,39.766728,-86.074284,400036
550130,39.766732,-86.074248,400037
550130,39.766738,-86.074176,400038
550130,39.766740,-86.074140,400039
550130,39.766743,-86.074067,400040
550130,39.766744,-86.073995,400041
550130,39.766743,-86.073922,400042
550130,39.766742,-86.073886,400043
550130,39.766737,-86.073813,400044
550130,39.766731,-86.073741,400045
550130,39.766731,-86.073739,400046
550130,39.766731,-86.073739,410001
550130,39.766723,-86.073669,410002
550130,39.766718,-86.073634,410003
550130,39.766706,-86.073562,410004
550130,39.766681,-86.073546,410005
550130,39.766657,-86.073529,410006
550130,39.766633,-86.073511,410007
550130,39.766609,-86.073493,410008
550130,39.766563,-86.073453,410009
550130,39.766540,-86.073432,410010
550130,39.766518,-86.073410,410011
550130,39.766496,-86.073387,410012
550130,39.766454,-86.073340,410013
550130,39.766434,-86.073315,410014
550130,39.766414,-86.073290,410015
550130,39.766394,-86.073264,410016
550130,39.766376,-86.073237,410017
550130,39.766358,-86.073210,410018
550130,39.766340,-86.073182,410019
550130,39.766323,-86.073153,410020
550130,39.766290,-86.073095,410021
550130,39.766260,-86.073034,410022
550130,39.766246,-86.073003,410023
550130,39.766233,-86.072971,410024
550130,39.766220,-86.072939,410025
550130,39.766208,-86.072907,410026
550130,39.766196,-86.072874,410027
550130,39.766189,-86.072850,410028
550130,39.766182,-86.072825,410029
550130,39.766176,-86.072800,410030
550130,39.766171,-86.072775,410031
550130,39.766167,-86.072749,410032
550130,39.766163,-86.072723,410033
550130,39.766161,-86.072698,410034
550130,39.766159,-86.072671,410035
550130,39.766158,-86.072645,410036
550130,39.766163,-86.071210,410037
550130,39.766183,-86.071183,410038
550130,39.766201,-86.071156,410039
550130,39.766220,-86.071129,410040
550130,39.766237,-86.071100,410041
550130,39.766271,-86.071042,410042
550130,39.766286,-86.071012,410043
550130,39.766302,-86.070981,410044
550130,39.766316,-86.070951,410045
550130,39.766330,-86.070919,410046
550130,39.766343,-86.070887,410047
550130,39.766356,-86.070854,410048
550130,39.766368,-86.070822,410049
550130,39.766379,-86.070788,410050
550130,39.766400,-86.070721,410051
550130,39.766409,-86.070686,410052
550130,39.766418,-86.070652,410053
550130,39.766426,-86.070617,410054
550130,39.766397,-86.070616,410055
550130,39.766369,-86.070613,410056
550130,39.766342,-86.070606,410057
550130,39.766314,-86.070597,410058
550130,39.766288,-86.070585,410059
550130,39.766262,-86.070571,410060
550130,39.766237,-86.070554,410061
550130,39.766213,-86.070534,410062
550130,39.766190,-86.070513,410063
550130,39.766169,-86.070488,410064
550130,39.766149,-86.070462,410065
550130,39.766131,-86.070434,410066
550130,39.766115,-86.070404,410067
550130,39.766101,-86.070373,410068
550130,39.766097,-86.070364,410069
550130,39.766097,-86.070364,420001
550130,39.766088,-86.070340,420002
550130,39.766082,-86.070310,420003
550130,39.766079,-86.070280,420004
550130,39.766077,-86.070264,420005
550130,39.764962,-86.070256,420006
550130,39.763935,-86.070250,420007
550130,39.763869,-86.069957,420008
550130,39.763869,-86.069957,430001
550130,39.763180,-86.066913,430002
550130,39.763173,-86.066879,430003
550130,39.763173,-86.066879,440001
550130,39.763146,-86.066755,440002
550130,39.763057,-86.066337,440003
550130,39.762793,-86.065139,440004
550130,39.762777,-86.065069,440005
550130,39.762759,-86.064999,440006
550130,39.762740,-86.064930,440007
550130,39.762720,-86.064861,440008
550130,39.762698,-86.064793,440009
550130,39.762663,-86.064692,440010
550130,39.762639,-86.064626,440011
550130,39.762507,-86.064281,440012
550130,39.762507,-86.064281,450001
550130,39.762450,-86.064131,450002
550130,39.762435,-86.064082,450003
550130,39.762423,-86.064031,450004
550130,39.761306,-86.064019,450005
550130,39.760928,-86.064014,450006
550130,39.760950,-86.063285,450007
550130,39.760969,-86.062666,450008
550130,39.760969,-86.062666,460001
550130,39.760970,-86.062605,460002
550130,39.760991,-86.061928,460003
550130,39.761011,-86.061247,460004
550130,39.761050,-86.059934,460005
550130,39.761056,-86.059731,460006
550130,39.761056,-86.059731,470001
550130,39.761086,-86.058744,470002
550130,39.761205,-86.054745,470003
550130,39.761205,-86.054745,480001
550130,39.761210,-86.054583,480002
550130,39.761263,-86.051378,480003
550130,39.761263,-86.051378,490001
550130,39.761267,-86.051137,490002
550130,39.761303,-86.049912,490003
550130,39.761329,-86.049025,490004
550130,39.761353,-86.047788,490005
550130,39.761353,-86.047788,500001
550130,39.761397,-86.045452,500002
550130,39.761405,-86.045053,500003
550130,39.761419,-86.044374,500004
550130,39.761468,-86.042245,500005
550130,39.761472,-86.041973,500006
550130,39.761483,-86.041471,500007
550130,39.761492,-86.041001,500008
550130,39.761506,-86.040408,500009
550130,39.762398,-86.040417,500010
550130,39.762398,-86.040417,510001
550130,39.764259,-86.040436,510002
550130,39.765645,-86.040449,510003
550130,39.765880,-86.040452,510004
550130,39.765880,-86.040452,520001
550130,39.765959,-86.040453,520002
550130,39.766722,-86.040465,520003
550130,39.767160,-86.040467,520004
550130,39.768247,-86.040474,520005
550130,39.768247,-86.040474,530001
550130,39.768256,-86.040474,530002
550130,39.768415,-86.040472,530003
550130,39.768766,-86.040480,530004
550130,39.769515,-86.040487,530005
550130,39.770783,-86.040500,530006
550130,39.770783,-86.040500,540001
550130,39.772171,-86.040515,540002
550130,39.772188,-86.040515,540003
550130,39.772212,-86.040516,540004
550130,39.772261,-86.040521,540005
550130,39.772294,-86.040528,540006
550130,39.772335,-86.040538,540007
550130,39.772299,-86.041243,540008
550130,39.772299,-86.041243,550001
550130,39.772284,-86.041528,550002
550130,39.772318,-86.042959,550003
550130,39.772319,-86.042995,550004
550130,39.772322,-86.043031,550005
550130,39.772326,-86.043066,550006
550130,39.772332,-86.043101,550007
550130,39.772339,-86.043136,550008
550130,39.772348,-86.043169,550009
